日期,品类,净销量_kg,销售额_元,打折销量_kg,均价_元每kg,星期
2020-07-13,水生根茎类,11.604999999999997,164.10539999999997,1.263,14.140922016372254,0
2020-07-13,茄类,44.37899999999999,306.69840000000005,1.117,6.910890285946058,0
2020-07-13,辣椒类,61.23999999999999,662.7452,3.297,10.822096668843894,0
2020-07-13,食用菌,42.11299999999997,544.0010000000004,2.3129999999999997,12.917650131788303,0
2020-07-14,花叶类,190.59900000000007,1375.163199999997,7.467999999999999,7.214954957790946,1
2020-07-14,花菜类,57.575,558.9169,4.54,9.707631784628745,1
2020-07-14,水生根茎类,9.007,135.8165,0.325,15.078994115687799,1
2020-07-14,茄类,34.747,225.4722,2.987,6.488968831841597,1
2020-07-14,辣椒类,66.74499999999999,710.1372999999998,3.4720000000000004,10.63955801932729,1
2020-07-14,食用菌,44.83600000000001,537.0122000000002,3.9879999999999995,11.97725488446784,1
2020-07-15,花叶类,217.442,1478.0206999999975,8.450000000000001,6.797310087287633,2
2020-07-15,花菜类,37.961999999999996,375.1279,3.0680000000000005,9.88166851061588,2
2020-07-15,水生根茎类,10.238000000000001,151.4427,0.623,14.792215276421175,2
2020-07-15,茄类,38.17000000000001,274.55000000000007,0.414,7.192821587634268,2
2020-07-15,辣椒类,73.35400000000007,749.7707999999994,4.2700000000000005,10.221266733920423,2
2020-07-15,食用菌,42.19600000000001,494.03610000000015,4.417,11.708126362688407,2
2020-07-16,花叶类,212.5259999999999,1517.892199999997,19.976999999999997,7.142148254801755,3
2020-07-16,花菜类,39.45000000000001,417.22800000000007,4.15,10.5761216730038,3
2020-07-16,水生根茎类,11.354,162.72509999999997,1.171,14.33196230403382,3
2020-07-16,茄类,26.586000000000002,192.9674,2.555,7.258233656811855,3
2020-07-16,辣椒类,72.65600000000006,764.0533999999997,8.331,10.516039969169773,3
2020-07-16,食用菌,53.25900000000002,637.6837999999999,3.595,11.973258979702955,3
2020-07-17,花叶类,195.67000000000002,1343.7053999999982,28.238,6.867201921602689,4
2020-07-17,花菜类,44.19799999999999,455.7297,4.342999999999999,10.31109326213856,4
2020-07-17,水生根茎类,10.727,154.124,0.0,14.367856809918896,4
2020-07-17,茄类,37.251000000000005,294.06499999999994,4.751999999999999,7.894150492604223,4
2020-07-17,辣椒类,61.02500000000001,690.4716000000001,5.205,11.314569438754608,4
2020-07-17,食用菌,51.90800000000002,656.7742,5.922,12.652658549741844,4
2020-07-18,花叶类,274.26500000000004,2017.5222999999978,43.97499999999998,7.356105591307668,5
2020-07-18,花菜类,61.088000000000015,634.3341000000003,9.716999999999999,10.38393956259822,5
2020-07-18,水生根茎类,10.418000000000001,151.25990000000002,3.176,14.519091956229603,5
2020-07-18,茄类,56.58499999999998,393.64089999999993,8.432,6.956629848899887,5
2020-07-18,辣椒类,85.05100000000006,987.4653000000002,13.839,11.610272659933447,5
2020-07-18,食用菌,71.69200000000005,880.7574000000001,15.003,12.285295430452484,5
2020-07-19,花叶类,319.79099999999994,2296.424299999996,51.96500000000002,7.1810160386002,6
2020-07-19,花菜类,76.35100000000007,809.2379000000001,8.422999999999998,10.59891684457308,6
2020-07-19,水生根茎类,11.123999999999999,159.4384,2.9200000000000004,14.332829917295939,6
2020-07-19,茄类,71.77199999999996,556.3027999999998,11.955,7.7509725241041085,6
2020-07-19,辣椒类,102.71100000000006,1106.7811999999988,10.843000000000005,10.775683227697114,6
2020-07-19,食用菌,79.82099999999997,1118.7524999999998,9.953999999999997,14.015766527605521,6
2020-07-20,花叶类,204.997,1412.9579999999985,22.660000000000004,6.892578915789004,0
2020-07-20,花菜类,47.43100000000001,411.3892000000001,4.920999999999999,8.673424553562016,0
2020-07-20,水生根茎类,9.547999999999998,134.2522,0.5449999999999999,14.060766652702139,0
2020-07-20,茄类,33.94700000000001,280.5997000000001,3.8689999999999998,8.265817303443603,0
2020-07-20,辣椒类,67.35000000000001,677.3548999999999,8.161999999999999,10.057236822568669,0
2020-07-20,食用菌,52.617000000000026,627.6751999999997,3.7500000000000004,11.929133169888047,0
2020-07-21,花叶类,214.99,1592.4823,14.480000000000004,7.407238941346108,1
2020-07-21,花菜类,49.005,461.43580000000003,4.1080000000000005,9.416096316702378,1
2020-07-21,水生根茎类,12.744000000000003,213.18280000000001,1.299,16.728091650973003,1
2020-07-21,茄类,27.093999999999994,206.34200000000004,1.504,7.615782091976087,1
2020-07-21,辣椒类,56.99300000000001,571.6610999999997,3.207,10.030373905567343,1
2020-07-21,食用菌,45.905000000000015,570.2716000000001,3.8779999999999997,12.42286461169807,1
2020-07-22,花叶类,232.40999999999963,1645.7256999999993,27.327999999999996,7.0811311905684,2
2020-07-22,花菜类,53.67500000000002,531.4383999999999,4.836,9.901041453190492,2
2020-07-22,水生根茎类,10.850000000000001,177.73640000000003,1.051,16.381235023041476,2
2020-07-22,茄类,48.24699999999999,372.42590000000007,1.7489999999999999,7.71915144983108,2
2020-07-22,辣椒类,81.30899999999994,800.0899000000003,7.1739999999999995,9.840114870432558,2
2020-07-22,食用菌,66.67799999999998,743.2708999999994,3.964,11.147168481358163,2
2020-07-23,花叶类,199.98399999999972,1422.4458000000006,28.06500000000001,7.11279802384192,3
2020-07-23,花菜类,39.425,420.2273000000002,3.0810000000000004,10.658904248573245,3
2020-07-23,水生根茎类,30.417,207.48090000000008,4.444,6.8212151099714,3
2020-07-23,茄类,44.14200000000002,338.846,3.428,7.6762720311721235,3
2020-07-23,辣椒类,57.63899999999998,640.9893,3.7780000000000005,11.120756779264044,3
2020-07-23,食用菌,56.75899999999999,623.9235999999999,4.032,10.992505153367746,3
2020-07-24,花叶类,176.32499999999985,1340.1699,16.396,7.600566567418127,4
2020-07-24,花菜类,37.695,404.5051000000001,3.8600000000000003,10.731001459079456,4
2020-07-24,水生根茎类,11.74,197.42970000000003,0.757,16.816839863713803,4
2020-07-24,茄类,34.97,289.33170000000007,2.5540000000000003,8.273711752931087,4
2020-07-24,辣椒类,57.58000000000004,590.1562999999999,5.346000000000001,10.249327891629028,4
2020-07-24,食用菌,49.201,573.4826000000003,4.937,11.655913497693142,4
2020-07-25,花叶类,227.13699999999983,1805.9511999999986,22.624,7.950933577532502,5
2020-07-25,花菜类,57.42100000000002,620.8881000000001,7.785,10.812909911008166,5
2020-07-25,水生根茎类,10.424000000000001,150.716,2.908,14.458557175748272,5
2020-07-25,茄类,61.87399999999997,435.23049999999995,12.455000000000002,7.034141965930766,5
2020-07-25,辣椒类,94.20599999999999,951.9404999999997,12.509,10.104881854658936,5
2020-07-25,食用菌,67.01300000000002,809.1514999999996,8.315999999999999,12.074545237491224,5
2020-07-26,花叶类,250.8249999999998,2045.451299999997,35.09500000000001,8.154894049636196,6
2020-07-26,花菜类,64.119,711.6963999999997,9.188999999999998,11.099617897970955,6
2020-07-26,水生根茎类,12.988000000000001,234.4727,1.9570000000000003,18.053025870033874,6
2020-07-26,茄类,69.521,515.1741000000001,7.637,7.410337883517212,6
2020-07-26,辣椒类,102.06099999999996,1058.5516999999975,13.593000000000002,10.371755126835891,6
2020-07-26,食用菌,71.29499999999997,882.8238999999996,9.619,12.382690230731468,6
2020-07-27,花叶类,198.00899999999982,1568.921099999999,18.404,7.923483781040257,0
2020-07-27,花菜类,42.876,463.1992999999999,5.213,10.803230245358707,0
2020-07-27,水生根茎类,17.264999999999997,246.9673,0.829,14.304506226469739,0
2020-07-27,茄类,36.121,265.8719000000001,5.545000000000001,7.360590792060023,0
2020-07-27,辣椒类,71.40200000000003,776.7883999999998,3.0989999999999998,10.879084619478439,0
2020-07-27,食用菌,52.77699999999997,654.2722999999995,11.797999999999998,12.396921007256946,0
2020-07-28,花叶类,165.44300000000007,1326.3970999999992,22.837999999999994,8.017245214363852,1
2020-07-28,花菜类,34.937,379.23389999999995,2.202,10.854792912957608,1
2020-07-28,水生根茎类,13.959,166.7864,0.451,11.94830575256107,1
2020-07-28,茄类,40.33999999999998,313.67069999999995,6.663,7.775674268715917,1
2020-07-28,辣椒类,66.001,667.8375999999998,8.600999999999997,10.118598203057527,1
2020-07-28,食用菌,47.72799999999998,550.9985,5.336,11.544554559168628,1
2020-07-29,花叶类,193.72900000000013,1516.0659999999991,18.622999999999994,7.825704979636493,2
2020-07-29,花菜类,42.21999999999999,486.9335,4.189,11.533242539081007,2
2020-07-29,水生根茎类,18.59700000000001,226.97220000000004,0.543,12.20477496370382,2
2020-07-29,茄类,40.77700000000001,324.21810000000005,5.242,7.951004242587733,2
2020-07-29,辣椒类,82.49400000000007,815.1327999999994,7.978999999999999,9.88111620239046,2
2020-07-29,食用菌,54.314999999999976,660.9124999999995,4.373000000000001,12.168139556291996,2
2020-07-30,花叶类,201.74300000000005,1575.9331999999995,25.931000000000008,7.811588010488587,3
2020-07-30,花菜类,38.198000000000015,392.41680000000014,5.803999999999999,10.27322896486727,3
2020-07-30,水生根茎类,10.644999999999998,126.79490000000003,2.3289999999999997,11.911216533583847,3
2020-07-30,茄类,46.311,355.9828,5.8020000000000005,7.686787156399127,3
2020-07-30,辣椒类,67.643,643.0350999999997,5.854,9.506306639267917,3
2020-07-30,食用菌,50.773999999999994,578.2915999999999,3.063,11.389522196399732,3
2020-07-31,花叶类,197.16599999999963,1534.2383999999986,2.0,7.781455220474125,4
2020-07-31,花菜类,37.54899999999999,393.0232999999999,0.627,10.466944525819596,4
2020-07-31,水生根茎类,19.061999999999998,213.32999999999996,0.0,11.191375511488825,4
2020-07-31,茄类,34.09199999999999,265.1070000000001,0.0,7.776223160858857,4
2020-07-31,辣椒类,41.10399999999997,440.0909999999996,0.0,10.70676819774231,4
2020-07-31,食用菌,45.58700000000001,522.947,0.0,11.471406321977755,4
2020-08-01,花叶类,229.88999999999982,1835.827199999999,27.403000000000002,7.985676627952501,5
2020-08-01,花菜类,54.36199999999999,607.9992999999996,3.7589999999999995,11.184270262315584,5
2020-08-01,水生根茎类,21.432000000000002,237.80840000000003,2.3320000000000003,11.09594998133632,5
2020-08-01,茄类,48.805,353.97419999999977,3.151,7.252826554656281,5
2020-08-01,辣椒类,66.15599999999998,693.1243,3.624,10.47711923332729,5
2020-08-01,食用菌,53.79699999999999,669.5793999999997,1.5819999999999999,12.446407792256071,5
2020-08-02,花叶类,243.1379999999999,2089.567,9.035999999999998,8.59416051789519,6
2020-08-02,花菜类,49.21900000000002,556.502,0.0,11.306649870984776,6
2020-08-02,水生根茎类,56.153999999999996,627.7452,5.880000000000002,11.178993482209638,6
2020-08-02,茄类,50.89299999999999,352.94200000000006,0.0,6.934981235140396,6
2020-08-02,辣椒类,67.96300000000002,661.0503999999995,0.0,9.72662183835321,6
2020-08-02,食用菌,54.96099999999998,617.6406000000001,0.0,11.237797711104243,6
2020-08-03,花叶类,207.84299999999996,1680.619799999998,1.338,8.086006264343752,0
2020-08-03,花菜类,44.426000000000016,492.02800000000013,0.0,11.075226218880834,0
2020-08-03,水生根茎类,15.555000000000001,195.61760000000007,0.0,12.575866280938609,0
2020-08-03,茄类,45.191,302.95300000000003,0.0,6.703834834369676,0
2020-08-03,辣椒类,86.474,854.4543999999989,0.0,9.881055577398975,0
2020-08-03,食用菌,48.574999999999974,600.7601999999997,1.9050000000000002,12.367682964487907,0
2020-08-04,花叶类,180.0119999999999,1328.5651999999995,2.0,7.380425749394487,1
2020-08-04,花菜类,44.53400000000003,484.39000000000004,0.0,10.8768581308663,1
2020-08-04,水生根茎类,26.207999999999995,319.5464,0.0,12.19270451770452,1
2020-08-04,茄类,30.591000000000008,228.63600000000005,0.0,7.4739629302736095,1
2020-08-04,辣椒类,73.36500000000004,706.3547999999993,0.0,9.627953383766085,1
2020-08-04,食用菌,45.300999999999995,570.8357999999998,0.0,12.60095362133286,1
2020-08-05,花叶类,244.3949999999996,1891.6621999999982,3.589,7.740183718979526,2
2020-08-05,花菜类,43.63099999999999,446.41000000000014,0.0,10.231486786917563,2
2020-08-05,水生根茎类,21.451999999999998,258.012,0.0,12.027410031698677,2
2020-08-05,茄类,49.472,368.65000000000003,0.0,7.451689844760673,2
2020-08-05,辣椒类,82.22900000000003,808.7543999999996,0.0,9.835391406924556,2
2020-08-05,食用菌,62.83999999999996,757.8291999999997,0.0,12.059662635264166,2
2020-08-06,花叶类,234.77699999999973,1788.7844000000007,16.740000000000002,7.619078529838966,3
2020-08-06,花菜类,40.827000000000005,394.47600000000006,0.0,9.662135351605555,3
2020-08-06,水生根茎类,19.115000000000002,220.89580000000007,0.0,11.556149620716717,3
2020-08-06,茄类,31.596000000000004,252.76800000000003,0.0,8.0,3
2020-08-06,辣椒类,74.04700000000001,731.4873999999993,0.0,9.87869056140018,3
2020-08-06,食用菌,48.61100000000001,596.5882,0.0,12.272699594741928,3
2020-08-07,花叶类,204.94099999999995,1683.3441999999989,6.229,8.21379909339761,4
2020-08-07,花菜类,40.272,438.672,0.0,10.892729439809298,4
2020-08-07,水生根茎类,25.415000000000003,312.62200000000007,0.0,12.30068856974228,4
2020-08-07,茄类,51.799,266.1600000000001,0.0,5.13832313365123,4
2020-08-07,辣椒类,78.61099999999999,789.5279999999997,0.0,10.043479920112958,4
2020-08-07,食用菌,68.17699999999996,735.9745999999997,0.0,10.795056984026871,4
2020-08-08,花叶类,311.16099999999983,2505.768600000001,1.0,8.052964863848626,5
2020-08-08,花菜类,58.156000000000006,619.8679999999998,0.0,10.658711053029778,5
2020-08-08,水生根茎类,27.46100000000001,335.91,0.0,12.23225665489239,5
2020-08-08,茄类,63.76399999999999,323.1759999999999,0.0,5.068314409384604,5
2020-08-08,辣椒类,100.29199999999987,980.1271999999993,0.0,9.772735612012928,5
2020-08-08,食用菌,92.14399999999995,863.6599999999994,0.0,9.372938010071191,5
2020-08-09,花叶类,250.58999999999992,2007.3659999999988,5.538,8.010559080569854,6
2020-08-09,花菜类,54.87600000000003,655.2299999999999,0.0,11.940192433850855,6
2020-08-09,水生根茎类,25.90000000000001,289.34800000000007,0.0,11.171737451737451,6
2020-08-09,茄类,51.83499999999999,259.74999999999994,0.0,5.0110928909038295,6
2020-08-09,辣椒类,73.68400000000005,729.5185999999995,0.0,9.900637858965299,6
2020-08-09,食用菌,73.07299999999995,930.3619999999997,0.0,12.731952978528327,6
2020-08-10,花叶类,210.29199999999975,1730.6999999999991,5.341,8.229984973275261,0
2020-08-10,花菜类,50.70000000000001,589.8299999999998,0.0,11.633727810650882,0
2020-08-10,水生根茎类,30.683000000000003,342.8468000000001,0.0,11.173835674477726,0
2020-08-10,茄类,47.663999999999994,237.18599999999998,0.0,4.976208459214502,0
2020-08-10,辣椒类,78.73499999999997,781.3778,0.0,9.92414809170001,0
2020-08-10,食用菌,36.094,497.3137999999999,0.0,13.77829556158918,0
2020-08-11,花叶类,216.71299999999997,1614.1095999999984,16.645,7.4481438584671835,1
2020-08-11,花菜类,56.279,643.2960000000002,0.0,11.430480285719364,1
2020-08-11,水生根茎类,20.458,248.3272000000001,0.777,12.138390849545415,1
2020-08-11,茄类,33.572,167.39400000000003,0.0,4.986119385201954,1
2020-08-11,辣椒类,73.29200000000007,747.7901999999995,0.0,10.202889810620514,1
2020-08-11,食用菌,40.01699999999999,529.7576000000001,0.0,13.238313716670422,1
2020-08-12,花叶类,206.87699999999978,1561.0813999999991,12.354,7.5459398579832495,2
2020-08-12,花菜类,50.064999999999976,581.2999999999997,0.0,11.61090582243084,2
2020-08-12,水生根茎类,27.355000000000008,311.9464,0.0,11.403633704989943,2
2020-08-12,茄类,36.00899999999999,244.55299999999994,0.0,6.791441028631731,2
2020-08-12,辣椒类,85.16600000000004,860.6531999999996,0.0,10.105596129910989,2
2020-08-12,食用菌,34.19500000000001,459.8045999999998,0.0,13.446544816493631,2
2020-08-13,花叶类,188.20800000000008,1360.5063999999998,8.253,7.2287384170704705,3
2020-08-13,花菜类,47.46800000000002,494.769,0.0,10.423211426645315,3
2020-08-13,水生根茎类,19.323999999999998,234.16140000000001,0.0,12.117646450010351,3
2020-08-13,茄类,31.109,212.74200000000008,0.0,6.838599762126718,3
2020-08-13,辣椒类,61.768000000000015,613.2287999999996,0.0,9.927936795751837,3
2020-08-13,食用菌,35.650000000000006,480.52569999999986,0.263,13.478981767180919,3
2020-08-14,花叶类,217.75800000000007,1606.1536000000003,6.702000000000001,7.3758649510006515,4
2020-08-14,花菜类,58.581999999999994,598.5409999999997,0.0,10.217148612201697,4
2020-08-14,水生根茎类,29.991,253.29940000000002,0.0,8.445847087459573,4
2020-08-14,茄类,37.826000000000015,276.06300000000005,0.0,7.2982340189287775,4
2020-08-14,辣椒类,76.48899999999998,776.5717999999995,0.0,10.15272522846422,4
2020-08-14,食用菌,53.79499999999996,583.8700000000005,0.0,10.853610930383882,4
2020-08-15,花叶类,245.1359999999999,1933.7169999999994,0.0,7.888343613341166,5
2020-08-15,花菜类,79.38000000000002,680.8400000000001,0.0,8.57697152935248,5
2020-08-15,水生根茎类,25.642,272.66620000000006,0.0,10.63357772404649,5
2020-08-15,茄类,43.279000000000025,318.82300000000015,0.0,7.366690542757457,5
2020-08-15,辣椒类,94.28500000000001,956.6031999999987,0.0,10.145868377790725,5
2020-08-15,食用菌,58.015,658.7175999999996,0.0,11.354263552529511,5
2020-08-16,花叶类,241.47999999999976,1826.1871999999985,0.0,7.56247805201259,6
2020-08-16,花菜类,60.23100000000004,634.4398,0.0,10.533442911457549,6
2020-08-16,水生根茎类,24.453999999999994,244.5982,0.0,10.002379978735588,6
2020-08-16,茄类,48.366,341.8159999999999,0.0,7.06727866683207,6
2020-08-16,辣椒类,95.285,943.0664,0.0,9.897322768536496,6
2020-08-16,食用菌,55.09300000000001,685.6207999999998,0.0,12.44478971920207,6
2020-08-17,花叶类,215.63299999999987,1440.4119999999991,2.287,6.679923759350378,0
2020-08-17,花菜类,51.74899999999999,535.1469999999999,0.0,10.341204660959633,0
2020-08-17,水生根茎类,15.915999999999997,172.62300000000002,0.0,10.84587836139734,0
2020-08-17,茄类,35.01399999999998,259.04599999999994,0.0,7.398354943736793,0
2020-08-17,辣椒类,72.95299999999997,690.9761999999996,0.0,9.471525502720928,0
2020-08-17,食用菌,47.418,538.4361999999999,0.0,11.355101438272383,0
2020-08-18,花叶类,225.11299999999972,1601.7917999999995,0.0,7.115501103890053,1
2020-08-18,花菜类,55.919999999999995,551.62,0.0,9.864449213161661,1
2020-08-18,水生根茎类,21.753,208.0406,0.0,9.563765917344735,1
2020-08-18,茄类,34.019000000000005,259.42500000000007,0.0,7.625885534554221,1
2020-08-18,辣椒类,76.91999999999996,725.1409999999998,0.0,9.42721008840354,1
2020-08-18,食用菌,45.715999999999994,523.6235999999997,0.0,11.453836731122577,1
2020-08-19,花叶类,214.17299999999977,1519.7383999999981,0.0,7.095844947775862,2
2020-08-19,花菜类,64.06100000000002,591.3059999999998,0.0,9.230358564493212,2
2020-08-19,水生根茎类,17.95,188.24040000000002,0.0,10.486930362116993,2
2020-08-19,茄类,30.34699999999999,232.61599999999993,0.0,7.665205786403928,2
2020-08-19,辣椒类,80.91899999999994,658.4699999999996,0.0,8.137396655915175,2
2020-08-19,食用菌,50.12600000000001,621.4786000000001,0.0,12.398328212903483,2
2020-08-20,花叶类,233.53199999999973,1683.266999999998,0.0,7.207864446842403,3
2020-08-20,花菜类,69.58699999999999,630.3,0.0,9.057726299452485,3
2020-08-20,水生根茎类,22.966,223.08760000000004,0.0,9.713820430201167,3
2020-08-20,茄类,37.957,329.80600000000015,0.0,8.688937481887402,3
2020-08-20,辣椒类,75.95299999999999,633.0239999999998,0.0,8.334417337037376,3
2020-08-20,食用菌,54.411,608.8121999999996,0.0,11.189138225726408,3
2020-08-21,花叶类,207.07599999999988,1551.3669999999984,5.381,7.491775966311882,4
2020-08-21,花菜类,50.062000000000005,507.66000000000014,0.0,10.140625624225962,4
2020-08-21,水生根茎类,34.598,251.56880000000004,0.0,7.271194866755305,4
2020-08-21,茄类,29.693999999999996,247.64800000000002,0.0,8.340001347073486,4
2020-08-21,辣椒类,85.19800000000006,694.9940000000007,0.0,8.157398060987349,4
2020-08-21,食用菌,50.0,608.3198000000002,0.0,12.166396000000004,4
2020-08-22,花叶类,273.08099999999985,2003.070999999998,8.571,7.335080067818703,5
2020-08-22,花菜类,55.88600000000003,563.7560000000002,0.0,10.08760691407508,5
2020-08-22,水生根茎类,42.77200000000001,282.67359999999996,0.0,6.608846909192927,5
2020-08-22,茄类,30.421999999999993,295.3269999999999,0.0,9.70767865360594,5
2020-08-22,辣椒类,116.80099999999992,959.5359999999991,0.0,8.215135144390885,5
2020-08-22,食用菌,49.89500000000002,627.0160000000001,0.0,12.5667100911915,5
2020-08-23,花叶类,261.552,1988.1942000000004,5.6659999999999995,7.6015255092677565,6
2020-08-23,花菜类,71.55600000000001,775.2729999999999,0.0,10.834493264016992,6
2020-08-23,水生根茎类,46.05699999999999,309.38300000000004,0.0,6.717393664372411,6
2020-08-23,茄类,47.316,454.528,0.0,9.606221996787555,6
2020-08-23,辣椒类,93.71399999999991,770.5759999999988,0.0,8.22263482510617,6
2020-08-23,食用菌,55.22599999999996,665.1795999999996,0.0,12.044681852750518,6
2020-08-24,花叶类,260.6939999999999,1777.8259999999987,0.0,6.81958925023207,0
2020-08-24,花菜类,41.784000000000006,439.1870000000001,0.0,10.510889335630864,0
2020-08-24,水生根茎类,20.305000000000003,201.1994,0.0,9.908859886727406,0
2020-08-24,茄类,26.874,233.14900000000003,0.0,8.675634442211805,0
2020-08-24,辣椒类,97.07899999999995,760.6727999999999,0.0,7.83560605280236,0
2020-08-24,食用菌,39.576,472.2157999999999,0.0,11.931872852233674,0
